WN;PS;PA;PC;PU;PET;PP;SAN;PVC;PE;POM;ABS
3258.02611;0.01822;0.05857;0.02145;0.02905;0.01568;0.02248;0.0384;0.01275;0.01444;0.01671;0.01939
3259.96581;0.01782;0.06097;0.02169;0.02958;0.01627;0.02266;0.0374;0.01277;0.01423;0.01687;0.0197
3261.90498;0.01796;0.06453;0.02199;0.02912;0.01608;0.02202;0.03623;0.01267;0.01459;0.01694;0.01975
3263.84361;0.01785;0.06782;0.02237;0.02934;0.01609;0.02175;0.03484;0.01238;0.01489;0.0172;0.01977
3265.7817;0.01795;0.07025;0.02259;0.03012;0.01583;0.02152;0.03356;0.01149;0.01517;0.01688;0.01919
3267.71926;0.01785;0.07355;0.02238;0.02941;0.01534;0.02197;0.03217;0.01125;0.01561;0.01626;0.01918
3269.65628;0.01784;0.07759;0.0225;0.02921;0.01541;0.02167;0.03138;0.01133;0.01575;0.01663;0.0189
3271.59276;0.01813;0.08223;0.02254;0.02947;0.01517;0.02213;0.0309;0.01122;0.0159;0.01647;0.01938
3273.52871;0.0183;0.08908;0.02213;0.02988;0.0147;0.02259;0.03136;0.01279;0.01612;0.01652;0.01906
3275.46413;0.01815;0.09463;0.02171;0.02999;0.01473;0.02371;0.03272;0.01309;0.01627;0.01729;0.01944
3277.39901;0.01825;0.10052;0.0217;0.03108;0.01496;0.02437;0.03443;0.01308;0.0166;0.01727;0.02023
3279.33335;0.01901;0.11097;0.02131;0.03351;0.01549;0.02472;0.03636;0.01169;0.01673;0.01837;0.02062
3281.26716;0.01965;0.12149;0.02155;0.03422;0.01549;0.02514;0.03742;0.01276;0.01689;0.01896;0.01933
3283.20044;0.01922;0.13215;0.0218;0.03467;0.01621;0.02531;0.03739;0.01333;0.01688;0.01953;0.01913
3285.13318;0.01914;0.14332;0.02246;0.03624;0.01652;0.02509;0.03673;0.01382;0.01698;0.01931;0.01733
3287.06538;0.01953;0.15554;0.02241;0.03685;0.01689;0.02523;0.03546;0.01404;0.01718;0.01885;0.01661
3288.99706;0.01977;0.16522;0.02179;0.0374;0.01704;0.02509;0.03439;0.0144;0.01713;0.01887;0.01668
3290.9282;0.01983;0.17321;0.02172;0.0388;0.01723;0.02476;0.03303;0.01372;0.01735;0.01888;0.01672
3292.8588;0.01912;0.17871;0.02263;0.03938;0.01695;0.02448;0.03216;0.01451;0.01716;0.01885;0.01698
3294.78887;0.01904;0.17638;0.02294;0.04056;0.01657;0.02494;0.03202;0.01359;0.01747;0.01889;0.01773
3296.71841;0.01892;0.1699;0.0229;0.04277;0.01613;0.02483;0.03209;0.01295;0.01806;0.01922;0.0193
3298.64742;0.01938;0.16275;0.02268;0.04333;0.01603;0.02527;0.03255;0.01171;0.01808;0.02022;0.01892
3300.57589;0.01871;0.15101;0.02294;0.04246;0.016;0.02598;0.03295;0.0128;0.01819;0.02009;0.01892
3302.50384;0.01788;0.13833;0.0228;0.04327;0.01642;0.02584;0.0333;0.01253;0.01847;0.02002;0.02002
3304.43125;0.01868;0.12775;0.02278;0.04435;0.01711;0.02609;0.0337;0.0119;0.01856;0.01953;0.01991
3306.35812;0.01919;0.11783;0.02259;0.04622;0.01732;0.0264;0.03426;0.01121;0.01879;0.01983;0.0198
3308.28447;0.01952;0.10921;0.02131;0.04726;0.01754;0.02644;0.03491;0.01043;0.01885;0.02;0.02117
3310.21028;0.01951;0.10384;0.02122;0.04872;0.01817;0.02643;0.0349;0.00953;0.01883;0.02065;0.02183
3312.13557;0.01911;0.09977;0.02133;0.05028;0.01784;0.02615;0.03473;0.01029;0.01831;0.02079;0.0214
3314.06032;0.01987;0.09591;0.02143;0.05215;0.01746;0.02643;0.03462;0.01185;0.01876;0.02128;0.02143
3315.98454;0.0194;0.09153;0.02134;0.05403;0.01685;0.02731;0.03402;0.01256;0.01895;0.02207;0.02036
3317.90823;0.0193;0.08843;0.02186;0.05489;0.01694;0.02804;0.03433;0.01245;0.01903;0.02253;0.01953
3319.83139;0.01953;0.08478;0.02202;0.05656;0.01739;0.0286;0.03513;0.01292;0.01925;0.02269;0.01942
3321.75402;0.0196;0.08025;0.02168;0.05789;0.01753;0.02905;0.03631;0.01386;0.01953;0.02257;0.01871
3323.67612;0.02029;0.07646;0.02198;0.05842;0.01781;0.03017;0.03744;0.01367;0.01941;0.02254;0.01891
3325.59768;0.01953;0.07235;0.02196;0.06042;0.01759;0.03031;0.03863;0.01275;0.01975;0.02354;0.0187
3327.51872;0.01964;0.06856;0.02185;0.06268;0.01771;0.03049;0.03943;0.01211;0.01982;0.02334;0.01955
3329.43923;0.01908;0.06559;0.02189;0.06385;0.01772;0.03092;0.03945;0.01166;0.01983;0.02394;0.01984
3331.35921;0.01873;0.06284;0.02226;0.0656;0.01762;0.02979;0.03916;0.01165;0.01982;0.02415;0.01914
3333.27867;0.0187;0.06048;0.02327;0.06808;0.01783;0.02909;0.0386;0.01312;0.02028;0.02429;0.01895
3335.19759;0.0184;0.05714;0.02308;0.07062;0.01816;0.02914;0.03755;0.01221;0.02047;0.02442;0.01855
3337.11598;0.01894;0.05503;0.0239;0.07142;0.01921;0.02779;0.03716;0.01204;0.02073;0.02418;0.01853
3339.03385;0.01962;0.05246;0.02442;0.07188;0.02011;0.02833;0.03707;0.01197;0.02062;0.02433;0.01751
3340.95119;0.02033;0.05081;0.02397;0.06846;0.02007;0.02903;0.03726;0.01187;0.02078;0.0242;0.01664
3342.86799;0.0209;0.04909;0.02361;0.06514;0.01977;0.02983;0.03718;0.01118;0.02073;0.02442;0.01708
3344.78428;0.02105;0.04854;0.02357;0.06142;0.01938;0.03025;0.0373;0.01049;0.02106;0.02478;0.01776
3346.70003;0.02166;0.04797;0.02328;0.05997;0.01899;0.03115;0.03753;0.01197;0.02101;0.02474;0.0184
3348.61526;0.02138;0.04867;0.02216;0.0586;0.01838;0.03199;0.03746;0.01246;0.02111;0.02566;0.01907
3350.52996;0.02142;0.0475;0.02169;0.05887;0.01762;0.0318;0.03752;0.0136;0.021;0.0259;0.01866
3352.44413;0.0207;0.04604;0.02157;0.05975;0.01728;0.03188;0.03752;0.01543;0.02104;0.02709;0.01941
3354.35777;0.02073;0.0457;0.02106;0.06142;0.01708;0.032;0.03731;0.01644;0.02104;0.02692;0.01956
3356.27089;0.02029;0.04438;0.02214;0.06113;0.01669;0.03114;0.03738;0.01566;0.02107;0.02669;0.02007
3358.18348;0.02049;0.04261;0.02296;0.06049;0.01661;0.0317;0.03774;0.01428;0.02084;0.02629;0.01877
3360.09555;0.0209;0.04241;0.02298;0.05789;0.01656;0.03167;0.03845;0.01294;0.02088;0.02602;0.01856
3362.00709;0.02095;0.04106;0.0234;0.05582;0.0163;0.03229;0.03925;0.01186;0.02078;0.02539;0.01825
3363.9181;0.02053;0.04039;0.02393;0.05309;0.01648;0.03321;0.03999;0.01161;0.02105;0.025;0.01831
3365.82859;0.02058;0.04061;0.02365;0.05204;0.01698;0.03303;0.04056;0.01169;0.02132;0.02505;0.0187
3367.73855;0.02057;0.03978;0.02256;0.05171;0.01689;0.03279;0.04063;0.01187;0.02138;0.02581;0.01833
3369.64799;0.02006;0.0387;0.022;0.05168;0.01695;0.03241;0.04048;0.01301;0.02142;0.02631;0.01774
3371.55691;0.02001;0.0386;0.02167;0.05029;0.01738;0.0323;0.03999;0.01421;0.02178;0.02771;0.01839
3373.46529;0.02003;0.03966;0.02073;0.05028;0.0171;0.03233;0.03894;0.01518;0.02226;0.02795;0.01814
3375.37316;0.02034;0.03874;0.02079;0.04886;0.01672;0.03187;0.03798;0.01458;0.02248;0.02848;0.01902
3377.2805;0.02079;0.03769;0.02146;0.04755;0.01695;0.03158;0.03714;0.01331;0.02274;0.02828;0.01787
3379.18731;0.0212;0.03773;0.02156;0.04657;0.01664;0.03158;0.03668;0.01204;0.02281;0.02809;0.01761
3381.0936;0.02178;0.03729;0.02228;0.04608;0.01607;0.03166;0.03647;0.0114;0.02287;0.02777;0.0175
3382.99937;0.02155;0.03723;0.02313;0.04507;0.01607;0.03155;0.03609;0.01119;0.02323;0.02763;0.01758
3384.90461;0.0216;0.03753;0.02408;0.04414;0.01644;0.03104;0.03594;0.00931;0.02332;0.02738;0.01803
3386.80934;0.02158;0.03631;0.02372;0.04296;0.01639;0.03087;0.03611;0.00874;0.02307;0.0276;0.01838
3388.71353;0.02138;0.03628;0.02437;0.04304;0.01657;0.03116;0.03644;0.0094;0.02304;0.0281;0.01853
3390.61721;0.02136;0.03631;0.02375;0.04238;0.01678;0.03156;0.03673;0.01078;0.02281;0.02874;0.01923
3392.52036;0.021;0.03543;0.02256;0.04222;0.01699;0.03189;0.0365;0.01164;0.02258;0.02912;0.01941
3394.42299;0.02103;0.03484;0.02226;0.04259;0.01749;0.0321;0.03634;0.01176;0.02229;0.02948;0.02005
3396.32509;0.02036;0.03415;0.02238;0.04109;0.01804;0.03332;0.03594;0.01067;0.02241;0.02993;0.01992
3398.22668;0.02018;0.03421;0.02227;0.04028;0.01781;0.03392;0.03523;0.01099;0.02231;0.02964;0.02021
3400.12774;0.02039;0.03446;0.02203;0.03984;0.0178;0.0336;0.03475;0.01098;0.02225;0.03004;0.02039
3402.02828;0.02023;0.03462;0.02218;0.03957;0.01793;0.033;0.03431;0.01067;0.02236;0.02999;0.02052
3403.9283;0.02;0.03415;0.02229;0.03823;0.01785;0.03278;0.03412;0.00907;0.02236;0.0296;0.02025
3405.8278;0.02012;0.03352;0.02201;0.0384;0.01707;0.03214;0.03424;0.01006;0.02215;0.02983;0.02012
3407.72678;0.02028;0.03359;0.0224;0.03945;0.01677;0.03142;0.03441;0.01076;0.02222;0.02995;0.01987
3409.62523;0.02029;0.0328;0.02177;0.03964;0.01687;0.03067;0.03466;0.01144;0.02206;0.02971;0.01907
3411.52317;0.02021;0.03263;0.02139;0.04056;0.01649;0.03053;0.03431;0.01257;0.02214;0.02976;0.01883
3413.42058;0.02001;0.03384;0.0216;0.04116;0.01671;0.03052;0.03388;0.01197;0.02231;0.02999;0.01894
3415.31748;0.01952;0.03382;0.02221;0.03892;0.01714;0.03147;0.03323;0.01201;0.0226;0.03042;0.01969
3417.21385;0.0195;0.03443;0.02281;0.03904;0.01764;0.03156;0.03255;0.0128;0.02266;0.03017;0.02007
3419.10971;0.0198;0.03431;0.02272;0.03849;0.01813;0.03202;0.03255;0.0128;0.02255;0.03117;0.01873
3421.00504;0.02014;0.03293;0.02366;0.0376;0.01834;0.03263;0.0324;0.0128;0.02229;0.03155;0.01787
3422.89985;0.02016;0.03241;0.02427;0.03742;0.01803;0.0327;0.03252;0.01347;0.02206;0.03202;0.01727
3424.79415;0.02023;0.03154;0.02464;0.03911;0.01723;0.03236;0.03288;0.01463;0.02205;0.03223;0.01689
3426.68793;0.01972;0.03126;0.02425;0.03943;0.01689;0.03176;0.03335;0.01408;0.02223;0.0317;0.01714
3428.58118;0.01993;0.03063;0.02424;0.04022;0.01623;0.03136;0.03418;0.01346;0.02243;0.03179;0.01709
3430.47392;0.01958;0.03112;0.0242;0.04123;0.01536;0.03126;0.03487;0.01367;0.02268;0.03194;0.017
3432.36614;0.01962;0.0318;0.02445;0.04088;0.01546;0.03014;0.03594;0.01179;0.02295;0.03146;0.01858
3434.25785;0.01983;0.03139;0.02428;0.04052;0.01518;0.03059;0.0372;0.01087;0.02294;0.03131;0.01998
3436.14903;0.02091;0.03203;0.02407;0.04134;0.01585;0.03074;0.03881;0.01023;0.02287;0.031;0.01978
3438.0397;0.02144;0.0314;0.0242;0.04072;0.01609;0.03203;0.04049;0.01124;0.02258;0.03146;0.01933
3439.92984;0.02243;0.03032;0.02438;0.0387;0.01628;0.03253;0.04124;0.01238;0.02199;0.03218;0.01919
3441.81947;0.02304;0.03005;0.02404;0.03803;0.0169;0.03306;0.04167;0.01473;0.02159;0.03276;0.01904
3443.70859;0.02298;0.03028;0.02354;0.03955;0.01702;0.03311;0.04155;0.01606;0.02148;0.03263;0.01879
3445.59718;0.02243;0.03072;0.02298;0.03962;0.01725;0.03368;0.04076;0.01575;0.0217;0.03271;0.01912
3447.48526;0.02218;0.02985;0.02379;0.04023;0.0178;0.03343;0.03982;0.01551;0.02157;0.03326;0.01862
3449.37283;0.0216;0.0299;0.0237;0.03971;0.01809;0.03345;0.03885;0.01535;0.02168;0.03342;0.01824
3451.25987;0.02108;0.03017;0.02305;0.03945;0.01844;0.03275;0.03819;0.01399;0.02172;0.03307;0.01905
3453.1464;0.02055;0.03015;0.02236;0.03941;0.01843;0.03301;0.03774;0.01203;0.02185;0.03291;0.01918
3455.03242;0.02048;0.02937;0.0227;0.0399;0.01912;0.03246;0.03809;0.01129;0.02202;0.03289;0.0193
3456.91791;0.02048;0.02855;0.0224;0.0398;0.01854;0.03241;0.03873;0.01224;0.02201;0.03292;0.02032
3458.8029;0.02081;0.02744;0.02234;0.0386;0.0182;0.03135;0.03936;0.01286;0.02173;0.03348;0.02073
3460.68736;0.02128;0.02697;0.02221;0.03902;0.01795;0.0314;0.04024;0.01305;0.02154;0.03415;0.02029
3462.57131;0.02119;0.02735;0.02195;0.04029;0.01748;0.03081;0.04131;0.01358;0.02134;0.03432;0.01969
3464.45475;0.02173;0.02733;0.02261;0.03987;0.01715;0.03095;0.04171;0.01151;0.0216;0.0346;0.01932
3466.33767;0.02203;0.02628;0.02323;0.03972;0.01734;0.03015;0.04169;0.01023;0.02134;0.03476;0.01915
3468.22008;0.02201;0.02609;0.02221;0.03984;0.01708;0.03062;0.04099;0.00959;0.02139;0.0352;0.01917
3470.10197;0.0215;0.02636;0.02168;0.0398;0.01727;0.03087;0.03966;0.01017;0.02161;0.03491;0.01893
3471.98334;0.02156;0.0255;0.02195;0.03904;0.01725;0.03095;0.03803;0.00958;0.022;0.03473;0.01944
3473.86421;0.02152;0.02387;0.02194;0.03955;0.01696;0.03073;0.03662;0.0094;0.02193;0.03432;0.01926
3475.74456;0.02121;0.02346;0.02151;0.03934;0.01652;0.03069;0.03536;0.01021;0.0217;0.0336;0.01945
3477.62439;0.02111;0.02309;0.02178;0.03892;0.01645;0.03021;0.03444;0.01025;0.02177;0.03326;0.01922
3479.50371;0.02108;0.02313;0.02168;0.0394;0.01658;0.03026;0.034;0.01047;0.0213;0.03363;0.01984
3481.38252;0.0204;0.0231;0.02118;0.03912;0.01707;0.03005;0.0341;0.01197;0.02115;0.03411;0.01903
3483.26082;0.02051;0.02288;0.02138;0.03853;0.01728;0.03039;0.03407;0.01184;0.02113;0.03373;0.019
3485.1386;0.01992;0.02314;0.02133;0.03842;0.01788;0.02989;0.03408;0.01228;0.02062;0.03329;0.01904
3487.01587;0.01933;0.02277;0.02067;0.03835;0.01753;0.03083;0.03362;0.01377;0.02048;0.03392;0.01917
3488.89263;0.01932;0.02293;0.02068;0.03764;0.0169;0.03115;0.03339;0.01386;0.02063;0.03361;0.01865
3490.76887;0.02048;0.02191;0.02081;0.03765;0.01661;0.0307;0.03333;0.01257;0.02031;0.03342;0.01848
3492.6446;0.02086;0.02146;0.02086;0.03853;0.01621;0.02963;0.03336;0.01221;0.01985;0.0327;0.01724
3494.51982;0.0207;0.02086;0.02128;0.03841;0.01624;0.02863;0.03354;0.0117;0.01979;0.03247;0.01703
3496.39453;0.02084;0.02006;0.02157;0.03913;0.01562;0.02792;0.03335;0.0107;0.01981;0.0326;0.01595
3498.26873;0.02093;0.02002;0.0214;0.04045;0.01568;0.02784;0.03307;0.00987;0.01934;0.03369;0.01677
3500.14241;0.02057;0.01991;0.02097;0.04089;0.01579;0.02811;0.03262;0.01031;0.01921;0.03458;0.01646
3502.01559;0.02009;0.01891;0.02155;0.04084;0.01598;0.02814;0.03212;0.00943;0.01909;0.03392;0.01625
3503.88825;0.01944;0.01915;0.02199;0.04096;0.01611;0.02851;0.03154;0.00952;0.01887;0.03423;0.01594
3505.7604;0.01935;0.01922;0.02205;0.04016;0.01574;0.0292;0.03103;0.00973;0.019;0.03472;0.0167
3507.63204;0.01956;0.01899;0.02193;0.0394;0.01622;0.02951;0.03128;0.0085;0.01913;0.03431;0.01654
3509.50318;0.01995;0.0182;0.02206;0.03942;0.01704;0.02887;0.03136;0.00724;0.01902;0.03419;0.017
3511.3738;0.02019;0.01804;0.02236;0.03915;0.01747;0.02774;0.03162;0.00797;0.01917;0.03369;0.01643
3513.24391;0.01979;0.01769;0.02197;0.03809;0.01711;0.02663;0.03187;0.00837;0.01913;0.03382;0.01615
3515.11351;0.01937;0.01711;0.02168;0.03761;0.01677;0.02669;0.03182;0.00884;0.01888;0.0344;0.0149
3516.9826;0.01982;0.01715;0.0212;0.03696;0.01666;0.02655;0.03192;0.0088;0.01873;0.03456;0.01551
3518.85118;0.01937;0.01713;0.02074;0.03653;0.0164;0.02632;0.03197;0.00916;0.01849;0.03431;0.01615
3520.71926;0.01922;0.01722;0.02054;0.03649;0.01639;0.02591;0.03215;0.00852;0.01839;0.03382;0.01643
3522.58682;0.01877;0.0171;0.02057;0.03736;0.01645;0.02567;0.03274;0.00988;0.01822;0.03397;0.01645
3524.45387;0.01897;0.01677;0.0208;0.03745;0.01636;0.02542;0.03404;0.01066;0.01778;0.03355;0.01656
3526.32042;0.01886;0.01584;0.02097;0.03799;0.0172;0.02627;0.03545;0.0101;0.01761;0.03368;0.01682
3528.18646;0.01874;0.01507;0.02184;0.0389;0.01733;0.0267;0.03641;0.01056;0.01729;0.03355;0.0167
3530.05199;0.01936;0.01483;0.02245;0.03912;0.01712;0.02685;0.03724;0.01183;0.01704;0.03382;0.0164
3531.91701;0.01919;0.01427;0.02278;0.03904;0.01688;0.02741;0.03792;0.01176;0.01644;0.03435;0.01721
3533.78152;0.01899;0.01385;0.02317;0.03892;0.01724;0.02809;0.03858;0.01349;0.01621;0.03453;0.01702
3535.64553;0.01911;0.01318;0.02281;0.03814;0.01704;0.02801;0.03905;0.01399;0.01623;0.03446;0.01741
3537.50902;0.01887;0.01331;0.02187;0.03888;0.01762;0.02677;0.03902;0.01381;0.01622;0.03463;0.01783
3539.37201;0.01893;0.01408;0.0213;0.03891;0.018;0.02585;0.03878;0.0136;0.01626;0.03466;0.01811
3541.2345;0.0191;0.01363;0.02061;0.03896;0.01805;0.02402;0.03884;0.01333;0.01639;0.03406;0.01796
3543.09647;0.02005;0.0137;0.0199;0.03857;0.01782;0.02317;0.03914;0.0134;0.0163;0.03276;0.01719
3544.95794;0.02039;0.01339;0.01945;0.03851;0.01777;0.02304;0.03923;0.01383;0.01628;0.0326;0.0171
3546.81891;0.02058;0.01241;0.02033;0.0383;0.01732;0.02246;0.03922;0.01474;0.01618;0.03173;0.01652
3548.67936;0.0208;0.01256;0.02107;0.03805;0.01674;0.02254;0.03931;0.01358;0.01592;0.03165;0.01677
3550.53931;0.02067;0.01196;0.02171;0.03831;0.01679;0.02309;0.03979;0.01265;0.01526;0.03171;0.01734
3552.39876;0.02065;0.01234;0.02271;0.03787;0.01653;0.02317;0.04062;0.0151;0.01486;0.03123;0.01732
3554.2577;0.02016;0.01213;0.02241;0.03694;0.01675;0.0228;0.041;0.01516;0.01458;0.0317;0.0175
3556.11613;0.01949;0.01227;0.02229;0.03713;0.01719;0.02192;0.04085;0.01387;0.01437;0.03194;0.01777
3557.97406;0.01956;0.0126;0.02276;0.03715;0.01713;0.02185;0.04054;0.01235;0.01422;0.03254;0.01751
3559.83148;0.02017;0.01231;0.02226;0.03723;0.01708;0.02163;0.04009;0.011;0.01425;0.03234;0.01713
3561.6884;0.0202;0.012;0.02214;0.03703;0.0174;0.02131;0.0395;0.01036;0.0143;0.03165;0.0171
3563.54481;0.0205;0.01146;0.02145;0.03661;0.01694;0.02127;0.03926;0.0104;0.01416;0.03226;0.01728
3565.40072;0.02078;0.01084;0.02172;0.03635;0.01672;0.0212;0.03935;0.00929;0.01438;0.03219;0.01642
3567.25612;0.02059;0.01107;0.02239;0.03714;0.01671;0.02166;0.03994;0.0082;0.01417;0.03186;0.01669
3569.11102;0.02064;0.01028;0.02248;0.0363;0.01655;0.02169;0.04108;0.00885;0.01383;0.03179;0.01612
3570.96542;0.0209;0.01001;0.02316;0.03486;0.01666;0.02102;0.04254;0.01;0.01377;0.03146;0.01696
3572.81931;0.02037;0.01012;0.02234;0.03321;0.01706;0.02034;0.04359;0.01049;0.01352;0.0307;0.01733
3574.6727;0.02005;0.0103;0.02207;0.03262;0.01732;0.0196;0.04464;0.01019;0.01328;0.03024;0.01822
3576.52558;0.02014;0.01062;0.02208;0.0322;0.01744;0.01872;0.04518;0.01026;0.01297;0.02994;0.0177
3578.37796;0.0197;0.01065;0.02132;0.0318;0.01735;0.01844;0.04538;0.01086;0.01279;0.02986;0.01648
3580.22984;0.01917;0.01152;0.02132;0.03115;0.01796;0.01816;0.04545;0.01092;0.01251;0.02943;0.01702
3582.08121;0.01922;0.01195;0.02066;0.03117;0.01768;0.01806;0.04569;0.01145;0.01216;0.02916;0.01664
3583.93209;0.01968;0.01233;0.02091;0.03216;0.01753;0.01832;0.0457;0.01078;0.0119;0.02889;0.01585
3585.78246;0.02001;0.01298;0.02146;0.03301;0.01775;0.01862;0.04547;0.01091;0.01155;0.02811;0.01581
3587.63232;0.02035;0.0127;0.02185;0.03246;0.0174;0.01805;0.04511;0.01102;0.01128;0.02829;0.01542
3589.48169;0.02082;0.01184;0.02313;0.03189;0.01751;0.0178;0.04449;0.01075;0.01126;0.02828;0.01548
3591.33055;0.02091;0.01134;0.02337;0.03181;0.01696;0.01787;0.04378;0.0104;0.01108;0.02738;0.01598
3593.17891;0.02123;0.01105;0.02342;0.0326;0.01691;0.01719;0.04319;0.01031;0.011;0.02755;0.01638
3595.02677;0.02076;0.0115;0.02258;0.03244;0.0167;0.01701;0.04209;0.00953;0.01113;0.02705;0.01509
3596.87413;0.02009;0.0114;0.02241;0.03224;0.01575;0.01705;0.04123;0.01014;0.01119;0.02729;0.01406
3598.72099;0.02003;0.01191;0.02239;0.03143;0.01608;0.01667;0.04068;0.01145;0.01107;0.02712;0.01487
3600.56734;0.01999;0.01131;0.02177;0.03048;0.01606;0.01624;0.04033;0.01125;0.01119;0.02705;0.01493
3602.4132;0.02089;0.01174;0.02109;0.03012;0.01637;0.01643;0.03969;0.01188;0.01083;0.0271;0.01468
3604.25855;0.02166;0.01178;0.02069;0.02885;0.01668;0.01615;0.03906;0.01306;0.01068;0.02649;0.01473
3606.10341;0.02183;0.01148;0.021;0.02748;0.01741;0.01557;0.03834;0.0117;0.01038;0.02634;0.01507
3607.94776;0.02144;0.01107;0.02188;0.02653;0.01809;0.01558;0.03777;0.01183;0.01018;0.02631;0.01431
3609.79161;0.021;0.01079;0.02193;0.02711;0.01823;0.01553;0.03755;0.01027;0.0099;0.02555;0.01518
3611.63497;0.01985;0.01094;0.02162;0.02866;0.01843;0.01537;0.03738;0.00902;0.00936;0.02474;0.01489
3613.47782;0.01925;0.01102;0.02158;0.02987;0.01885;0.01532;0.03753;0.00914;0.00901;0.02378;0.01516
3615.32017;0.0189;0.01078;0.02241;0.02932;0.01808;0.01483;0.03814;0.01037;0.00861;0.02306;0.01559
3617.16203;0.01859;0.01037;0.02258;0.02972;0.01782;0.01466;0.03935;0.01151;0.00845;0.02241;0.0159
3619.00339;0.01869;0.01062;0.02228;0.0293;0.01769;0.01471;0.04066;0.01127;0.00849;0.02224;0.01593
3620.84424;0.01942;0.01112;0.02183;0.0289;0.01776;0.01549;0.04156;0.01262;0.00811;0.02197;0.01578
3622.6846;0.02011;0.01133;0.02181;0.02726;0.01785;0.01508;0.04212;0.01156;0.00826;0.02161;0.01559
3624.52446;0.02063;0.01243;0.02183;0.02571;0.01828;0.01505;0.04179;0.00927;0.00839;0.02178;0.01649
3626.36382;0.02053;0.01362;0.02135;0.02512;0.01869;0.01405;0.04087;0.00951;0.00876;0.02224;0.01657
3628.20269;0.02004;0.0147;0.02119;0.02484;0.01854;0.01319;0.03935;0.00818;0.00915;0.02159;0.01686
3630.04105;0.01912;0.01476;0.02138;0.02458;0.01825;0.01212;0.03756;0.00842;0.00916;0.02075;0.01656
3631.87892;0.01921;0.01463;0.02169;0.02486;0.0184;0.01079;0.03638;0.00935;0.00927;0.02017;0.01622
3633.71629;0.01863;0.01439;0.02247;0.02508;0.01776;0.00985;0.03575;0.00995;0.00917;0.01914;0.01515
3635.55316;0.01827;0.01395;0.02352;0.02639;0.01718;0.01004;0.03621;0.00959;0.00921;0.01857;0.01345
3637.38953;0.0184;0.0141;0.02285;0.02577;0.01698;0.01017;0.03734;0.01069;0.00903;0.01814;0.01258
3639.22541;0.01881;0.01454;0.02295;0.02521;0.01705;0.01144;0.03902;0.01169;0.00848;0.01784;0.0118
3641.06079;0.01977;0.01523;0.02368;0.02442;0.01716;0.01176;0.04081;0.01108;0.00794;0.01688;0.01235
3642.89568;0.02106;0.01673;0.02351;0.02405;0.01759;0.01231;0.04236;0.01073;0.00758;0.01663;0.01431
3644.73006;0.02155;0.01845;0.02333;0.02399;0.01799;0.01118;0.04358;0.01093;0.00689;0.01582;0.01602
3646.56396;0.02188;0.0193;0.0228;0.0238;0.01829;0.01078;0.04418;0.01004;0.00656;0.01515;0.01673
3648.39735;0.02214;0.01994;0.02287;0.0229;0.01859;0.00905;0.04427;0.01034;0.00613;0.01482;0.01661
3650.23025;0.02227;0.02081;0.02255;0.02225;0.019;0.00787;0.04401;0.01002;0.00564;0.0146;0.01636
3652.06265;0.02199;0.02124;0.02268;0.02189;0.01933;0.00702;0.04346;0.01049;0.00524;0.01385;0.01646
3653.89456;0.02186;0.02171;0.02283;0.0199;0.01937;0.00716;0.04278;0.01042;0.00489;0.01327;0.01555
3655.72597;0.02134;0.02189;0.02177;0.01822;0.01932;0.00736;0.0423;0.01159;0.00487;0.01267;0.01513
3657.55689;0.02176;0.02271;0.02257;0.01691;0.0193;0.0081;0.04206;0.01213;0.00483;0.01239;0.01492
3659.38731;0.02184;0.02245;0.02382;0.0162;0.01909;0.0085;0.04201;0.01238;0.00479;0.01124;0.01528
3661.21724;0.0219;0.02342;0.02426;0.01602;0.01972;0.0084;0.04246;0.01194;0.0047;0.01072;0.01579
3663.04667;0.02187;0.02433;0.02444;0.01684;0.01955;0.00759;0.04319;0.01139;0.00437;0.01019;0.01642
3664.87561;0.02206;0.024;0.02422;0.01804;0.01986;0.00712;0.04404;0.01113;0.00429;0.01001;0.0151
3666.70405;0.02183;0.02406;0.02473;0.01937;0.01997;0.00576;0.04491;0.01179;0.00398;0.00977;0.01473
3668.532;0.02207;0.02465;0.02464;0.01987;0.02029;0.00554;0.04573;0.01238;0.00362;0.00903;0.01565
3670.35946;0.02215;0.02514;0.02479;0.01986;0.02065;0.0047;0.0465;0.01201;0.0034;0.0077;0.01687
3672.18642;0.02282;0.02555;0.02483;0.01983;0.0211;0.0045;0.0471;0.01203;0.00325;0.00636;0.01623
3674.01289;0.02302;0.02622;0.02496;0.01992;0.02131;0.00417;0.04777;0.01185;0.00304;0.00531;0.01612
3675.83887;0.02326;0.02703;0.02511;0.01996;0.02145;0.0039;0.04842;0.01152;0.00289;0.00427;0.01593
3677.66435;0.02353;0.02796;0.02527;0.01993;0.02154;0.00368;0.04905;0.01104;0.0028;0.00325;0.01567
3679.48934;0.02383;0.02902;0.02544;0.01984;0.02156;0.00351;0.04967;0.01041;0.00275;0.00225;0.01533
3681.31383;0.02417;0.03021;0.02563;0.0197;0.02153;0.00339;0.05027;0.00963;0.00276;0.00127;0.01492
